Word	AdvIntensifierID	IsRelativeAdverb	IsComperativeAdverb	IsSuperlativeAdverb	AdvIntensifier	NoCompOrSupForm	MustUseMoreMost	IrregularForm	howCommon	commonRank	baseForm	wordSenseID
undesignedly	-1	false	null	null	--	null	null	--	-1.0	-1	undesign	-1
quasi-traditionally	-1	false	null	null	--	null	null	--	-1.0	-1	quasi-traditional	-1
multilaterally	-1	false	null	null	--	true	false	--	-1.0	-1	multilateral	-1
slanderously	-1	false	null	null	--	null	null	--	-1.0	-1	slande	-1
unriotously	-1	false	null	null	--	null	null	--	-1.0	-1	unriot	-1
interlinearly	-1	false	null	null	--	null	null	--	-1.0	-1	interlinear	-1
gamesomely	-1	false	null	null	--	null	null	--	-1.0	-1	gamesome	-1
unprematurely	-1	false	null	null	--	null	null	--	-1.0	-1	unpremature	-1
readably	-1	false	null	null	--	true	false	--	-1.0	-1	read	-1
unchurlishly	-1	false	null	null	--	null	null	--	-1.0	-1	unchurl	-1
unironically	-1	false	null	null	--	null	null	--	-1.0	-1	uniron	-1
leadenly	-1	false	null	null	--	null	null	--	-1.0	-1	lead	-1
chronoscopically	-1	false	null	null	--	true	false	--	-1.0	-1	chronoscop	-1
free-spokenly	-1	false	null	null	--	null	null	--	-1.0	-1	free	-1
nonfrequently	-1	false	null	null	--	null	null	--	-1.0	-1	nonfrequ	-1
untautly	-1	false	null	null	--	null	null	--	-1.0	-1	untaut	-1
laryngeally	-1	false	null	null	--	true	false	--	-1.0	-1	laryngeal	-1
uncouthly	-1	false	null	null	--	null	null	--	-1.0	-1	uncouth	7
familiarisingly	-1	false	null	null	--	null	null	--	-1.0	-1	familiarise	-1
arithmetically	-1	false	null	null	--	true	false	--	1.7E-5	69786	arithmet	7
nonrepresentatively	-1	false	null	null	--	null	null	--	-1.0	-1	nonrepresentate	-1
uninstructedly	-1	false	null	null	--	null	null	--	-1.0	-1	uninstruct	-1
inflammatorily	-1	false	null	null	--	true	false	--	-1.0	-1	inflammate	-1
loosely	2	false	null	null	Manner	true	false	--	6.81E-4	9550	loose	7
polemically	-1	false	null	null	--	true	true	--	-1.0	-1	polem	-1
untediously	-1	false	null	null	--	null	null	--	-1.0	-1	unted	-1
unpetulantly	-1	false	null	null	--	null	null	--	-1.0	-1	unpetul	-1
spraddle-legged	-1	false	null	null	--	null	null	--	-1.0	-1	spraddle-leg	-1
removably	-1	false	null	null	--	true	false	--	-1.0	-1	remov	-1
unadulterately	-1	false	null	null	--	null	null	--	-1.0	-1	unadulterate	-1
fourthly	-1	false	null	null	--	true	false	--	1.47E-4	24257	fourth	-1
unpolitely	-1	false	null	null	--	null	null	--	-1.0	-1	unpolite	-1
quasi-internally	-1	false	null	null	--	null	null	--	-1.0	-1	quasi-internal	-1
preoffensively	-1	false	null	null	--	null	null	--	-1.0	-1	preoffent	-1
contractively	-1	false	null	null	--	null	null	--	-1.0	-1	contract	-1
quasi-gallantly	-1	false	null	null	--	null	null	--	-1.0	-1	quasi-gal	-1
glaringly	-1	false	null	null	--	true	false	--	4.1E-5	47088	glare	-1
allonymously	-1	false	null	null	--	null	null	--	-1.0	-1	allonym	-1
meteorically	-1	false	null	null	--	true	false	--	-1.0	-1	metee	-1
single-handedly	-1	false	null	null	--	false	false	--	-1.0	-1	single-hand	7
laxatively	-1	false	null	null	--	true	false	--	-1.0	-1	laxate	-1
unsuperstitiously	-1	false	null	null	--	null	null	--	-1.0	-1	unsuperstit	-1
middling	-1	false	null	null	--	null	null	--	8.8E-5	32083	mid	-1
subito	-1	false	null	null	--	null	null	--	-1.0	-1	subito	-1
fulgently	-1	false	null	null	--	null	null	--	-1.0	-1	fulg	-1
quasi-typically	-1	false	null	null	--	null	null	--	-1.0	-1	quasi-typ	-1
ovoviviparously	-1	false	null	null	--	true	false	--	-1.0	-1	ovovivipa	-1
subdistichously	-1	false	null	null	--	null	null	--	-1.0	-1	subdistich	-1
universally	4	false	null	null	Manner	true	false	--	6.16E-4	10225	universal	7
wonderingly	-1	false	null	null	--	null	null	--	6.9E-5	36156	wondere	-1
semisatirically	-1	false	null	null	--	null	null	--	-1.0	-1	semisatir	-1
paratactically	-1	false	null	null	--	null	null	--	-1.0	-1	paratact	-1
commercially	-1	false	null	null	--	true	true	--	6.86E-4	9482	commercial	7
noneruditely	-1	false	null	null	--	null	null	--	-1.0	-1	nonerudite	-1
contrariously	-1	false	null	null	--	null	null	--	-1.0	-1	contrar	-1
triadically	-1	false	null	null	--	true	false	--	-1.0	-1	triad	-1
botchedly	-1	false	null	null	--	null	null	--	-1.0	-1	botch	-1
aff	-1	false	null	null	--	null	null	--	3.5E-5	50444	aff	-1
unguardedly	-1	false	null	null	--	null	null	--	-1.0	-1	unguard	-1
cleverly	3	false	null	null	Manner	true	true	--	2.83E-4	16661	cleve	7
unavowably	-1	false	null	null	--	null	null	--	-1.0	-1	unavow	-1
distad	-1	false	null	null	--	true	false	--	-1.0	-1	distad	-1
aft	-1	false	null	null	--	true	false	--	2.0E-4	20461	aft	7
unarchly	-1	false	null	null	--	null	null	--	-1.0	-1	unarch	-1
sterlingly	-1	false	null	null	--	null	null	--	-1.0	-1	ster	-1
nonofficially	-1	false	null	null	--	null	null	--	-1.0	-1	nonofficial	-1
collectively	-1	false	null	null	--	true	false	--	5.69E-4	10774	collect	7
indiscriminatingly	-1	false	null	null	--	true	false	--	-1.0	-1	indiscriminate	-1
unignominiously	-1	false	null	null	--	null	null	--	-1.0	-1	unignomin	-1
aesthetic	-1	false	null	null	--	null	null	--	0.001236	6364	aesth	-1
ago	-1	false	null	null	--	true	false	--	0.020844	475	ago	-1
enticingly	-1	false	null	null	--	null	null	--	3.8E-5	48462	entice	7
spectacularly	3	false	null	null	Manner	true	false	--	2.11E-4	19788	spectacular	7
musicologically	-1	false	null	null	--	null	null	--	-1.0	-1	musicolog	-1
blockheadedly	-1	false	null	null	--	null	null	--	-1.0	-1	blockhead	-1
strangely	-1	false	null	null	--	true	true	--	0.001069	6983	strange	7
bicentennially	-1	false	null	null	--	null	null	--	-1.0	-1	bicentennial	-1
raggedly	-1	false	null	null	--	true	false	--	5.8E-5	39869	rag	7
hypermiraculously	-1	false	null	null	--	null	null	--	-1.0	-1	miracul	-1
operosely	-1	false	null	null	--	true	false	--	-1.0	-1	operose	-1
quasi-dependently	-1	false	null	null	--	null	null	--	-1.0	-1	quasi-depend	-1
quasi-peacefully	-1	false	null	null	--	null	null	--	-1.0	-1	quasi-peace	-1
unsternly	-1	false	null	null	--	null	null	--	-1.0	-1	unstern	-1
improvidently	-1	false	null	null	--	null	null	--	-1.0	-1	improvid	7
pseudoaesthetically	-1	false	null	null	--	null	null	--	-1.0	-1	pseudoaesthet	-1
unprickly	-1	false	null	null	--	null	null	--	-1.0	-1	unprick	-1
deciduously	-1	false	null	null	--	null	null	--	-1.0	-1	decidu	-1
preambitiously	-1	false	null	null	--	null	null	--	-1.0	-1	preambit	-1
dazzlingly	-1	false	null	null	--	null	null	--	2.6E-5	57270	daz	-1
aforetime	-1	false	null	null	--	null	null	--	-1.0	-1	aforetime	-1
bemusedly	-1	false	null	null	--	null	null	--	1.6E-5	72086	bemuse	-1
fascistically	-1	false	null	null	--	null	null	--	-1.0	-1	fascist	-1
assumptively	-1	false	null	null	--	null	null	--	-1.0	-1	assumpt	-1
mighty	-1	false	null	null	--	true	false	--	0.001084	6928	might	-1
invariantly	-1	false	null	null	--	true	false	--	-1.0	-1	invari	-1
expensively	-1	false	null	null	--	true	true	--	1.03E-4	29585	expent	7
nonindependently	-1	false	null	null	--	null	null	--	-1.0	-1	nonindepend	-1
other	-1	false	true	false	--	null	null	--	0.149558	70	oth	-1
overproportionately	-1	false	null	null	--	true	false	--	-1.0	-1	overproportionate	-1
choosingly	-1	false	null	null	--	null	null	--	-1.0	-1	choos	-1
unconcernedly	-1	false	null	null	--	true	true	--	1.6E-5	71562	unconcern	7
nonancestrally	-1	false	null	null	--	null	null	--	-1.0	-1	nonancestral	-1
phantasmagorianly	-1	false	null	null	--	null	null	--	-1.0	-1	phantasmagor	-1
uncommonly	-1	false	null	null	--	true	false	--	6.8E-5	36610	uncommon	7
unperiphrastically	-1	false	null	null	--	null	null	--	-1.0	-1	unperiphrast	-1
diphtheritically	-1	false	null	null	--	null	null	--	-1.0	-1	diphtherit	-1
submaniacally	-1	false	null	null	--	null	null	--	-1.0	-1	submaniacal	-1
diatonically	-1	false	null	null	--	true	false	--	-1.0	-1	diaton	-1
inauspiciously	-1	false	null	null	--	null	null	--	-1.0	-1	inauspicious	7
quantitatively	-1	false	null	null	--	true	false	--	1.06E-4	29159	quantitate	7
unfilially	-1	false	null	null	--	null	null	--	-1.0	-1	unfilial	-1
bunchily	-1	false	null	null	--	null	null	--	-1.0	-1	bunch	-1
quasi-brotherly	-1	false	null	null	--	null	null	--	-1.0	-1	quasi-broth	-1
eximiously	-1	false	null	null	--	null	null	--	-1.0	-1	exim	-1
awakeningly	-1	false	null	null	--	null	null	--	-1.0	-1	awakene	-1
nondemocratically	-1	false	null	null	--	null	null	--	-1.0	-1	nondemocrat	-1
quasi-contentedly	-1	false	null	null	--	null	null	--	-1.0	-1	quasi-cont	-1
huffishly	-1	false	null	null	--	null	null	--	-1.0	-1	huf	-1
biaxially	-1	false	null	null	--	true	false	--	-1.0	-1	biaxial	-1
cantingly	-1	false	null	null	--	null	null	--	-1.0	-1	cant	-1
prebarbarously	-1	false	null	null	--	null	null	--	-1.0	-1	prebarba	-1
esuriently	-1	false	null	null	--	null	null	--	-1.0	-1	esuri	-1
lento	-1	false	null	null	--	true	true	--	-1.0	-1	lento	-1
moveably	-1	false	null	null	--	null	null	--	-1.0	-1	move	-1
overnumerously	-1	false	null	null	--	null	null	--	-1.0	-1	overnume	-1
ecumenically	-1	false	null	null	--	null	null	--	1.3E-5	78542	ecumen	-1
faintingly	-1	false	null	null	--	null	null	--	-1.0	-1	faint	-1
applicably	-1	false	null	null	--	true	true	--	-1.0	-1	appl	-1
indeterminably	-1	false	null	null	--	null	null	--	-1.0	-1	indetermin	7
antitypically	-1	false	null	null	--	null	null	--	-1.0	-1	antityp	-1
superhumanly	-1	false	null	null	--	null	null	--	-1.0	-1	superhuman	-1
unripely	-1	false	null	null	--	null	null	--	-1.0	-1	unripe	-1
implicitly	-1	false	null	null	--	true	false	--	5.73E-4	10728	implicit	7
quasi-everlastingly	-1	false	null	null	--	null	null	--	-1.0	-1	quasi-everlast	-1
overhelpfully	-1	false	null	null	--	null	null	--	-1.0	-1	overhelp	-1
putridly	-1	false	null	null	--	null	null	--	-1.0	-1	putrid	-1
latterly	-1	false	null	null	--	true	false	--	2.3E-4	18837	lat	7
seditiously	-1	false	null	null	--	null	null	--	-1.0	-1	sedit	-1
spankingly	-1	false	null	null	--	null	null	--	-1.0	-1	spank	-1
uncoincidently	-1	false	null	null	--	null	null	--	-1.0	-1	uncoincid	-1
uncorrelatively	-1	false	null	null	--	null	null	--	-1.0	-1	uncorrelate	-1
all	-1	false	null	null	--	null	null	--	0.276145	40	all	-1
gleesomely	-1	false	null	null	--	null	null	--	-1.0	-1	gleesome	-1
loosest	-1	false	false	true	--	null	null	--	-1.0	-1	loos	-1
nonsensitively	-1	false	null	null	--	null	null	--	-1.0	-1	nonsense	-1
already	2	false	null	null	Time	true	false	--	0.036082	252	alread	-1
sunwise	-1	false	null	null	--	null	null	--	-1.0	-1	sunwise	-1
scrappily	-1	false	null	null	--	null	null	--	-1.0	-1	scrap	7
aprioristically	-1	false	null	null	--	null	null	--	-1.0	-1	apriorist	-1
inequitably	-1	false	null	null	--	true	false	--	-1.0	-1	inequit	7
quasi-guiltily	-1	false	null	null	--	null	null	--	-1.0	-1	quasi-guilt	-1
hands-down	-1	false	null	null	--	null	null	--	-1.0	-1	hands down	-1
subduably	-1	false	null	null	--	null	null	--	-1.0	-1	subdu	-1
separably	-1	false	null	null	--	true	false	--	-1.0	-1	separ	7
tauntingly	-1	false	null	null	--	null	null	--	2.6E-5	57602	taunt	-1
social-mindedly	-1	false	null	null	--	null	null	--	-1.0	-1	social-mind	-1
wavingly	-1	false	null	null	--	null	null	--	-1.0	-1	wave	-1
tolerably	-1	false	null	null	--	true	false	--	4.9E-5	42971	tole	7
counterfeitly	-1	false	null	null	--	null	null	--	-1.0	-1	counterfeit	-1
farthest	-1	false	false	true	--	null	null	--	9.6E-5	30881	farth	-1
nonzealously	-1	false	null	null	--	null	null	--	-1.0	-1	nonzeal	-1
downily	-1	false	null	null	--	null	null	--	-1.0	-1	down	-1
unbibulously	-1	false	null	null	--	null	null	--	-1.0	-1	unbibul	-1
overpuissantly	-1	false	null	null	--	null	null	--	-1.0	-1	overpuis	-1
ana	-1	false	null	null	--	true	false	--	4.44E-4	12552	ana	-1
negatively	1	false	null	null	Manner	true	true	--	2.51E-4	17919	negate	7
apolitically	-1	false	null	null	--	null	null	--	-1.0	-1	apolit	-1
glozingly	-1	false	null	null	--	null	null	--	-1.0	-1	gloze	-1
disposedly	-1	false	null	null	--	null	null	--	-1.0	-1	dispose	-1
twistingly	-1	false	null	null	--	null	null	--	-1.0	-1	tw	-1
fulsomely	-1	false	null	null	--	null	null	--	1.8E-5	68441	fulsome	7
anticommercially	-1	false	null	null	--	null	null	--	-1.0	-1	anticommercial	-1
any	-1	false	null	null	--	null	null	--	0.130586	81	an	-1
cyclically	-1	false	null	null	--	true	false	--	1.6E-5	71027	cycl	-1
freakily	-1	false	null	null	--	null	null	--	-1.0	-1	freak	-1
gloomfully	-1	false	null	null	--	null	null	--	-1.0	-1	gloom	-1
ninth	-1	false	null	null	--	null	null	--	0.001012	7285	ninth	-1
biddably	-1	false	null	null	--	null	null	--	-1.0	-1	bid	-1
silently	2	false	null	null	Manner	true	true	--	0.00127	6237	sil	7
situationally	-1	false	null	null	--	true	false	--	1.2E-5	83247	situational	-1
allowably	-1	false	null	null	--	null	null	--	-1.0	-1	allow	7
copiously	-1	false	null	null	--	true	false	--	5.4E-5	41017	cop	7
anywhere	2	false	null	null	Place	true	false	--	0.004319	2451	anywhere	-1
overspeculatively	-1	false	null	null	--	null	null	--	-1.0	-1	overspeculate	-1
prevalently	-1	false	null	null	--	true	true	--	-1.0	-1	preval	-1
antirachitically	-1	false	null	null	--	null	null	--	-1.0	-1	antirachit	-1
unvacuously	-1	false	null	null	--	null	null	--	-1.0	-1	unvacu	-1
nonequitably	-1	false	null	null	--	null	null	--	-1.0	-1	nonequit	-1
stoechiometrically	-1	false	null	null	--	null	null	--	-1.0	-1	stoechiometr	-1
naught	-1	false	null	null	--	null	null	--	7.3E-5	35370	naught	-1
peskily	-1	false	null	null	--	null	null	--	-1.0	-1	pesk	-1
entitatively	-1	false	null	null	--	null	null	--	-1.0	-1	entitate	-1
curvilinearly	-1	false	null	null	--	true	false	--	-1.0	-1	curvilinear	-1
immunologically	-1	false	null	null	--	true	false	--	2.0E-5	64556	immunolog	-1
seaward	-1	false	null	null	--	true	false	--	1.26E-4	26550	seaward	-1
noncomprehendingly	-1	false	null	null	--	null	null	--	-1.0	-1	noncomprehend	-1
panoramically	-1	false	null	null	--	true	false	--	-1.0	-1	panoram	-1
iambically	-1	false	null	null	--	null	null	--	-1.0	-1	iamb	-1
unshabbily	-1	false	null	null	--	null	null	--	-1.0	-1	unshab	-1
hindward	-1	false	null	null	--	null	null	--	-1.0	-1	hindward	-1
martially	-1	false	null	null	--	null	null	--	-1.0	-1	martial	7
quasi-pathetically	-1	false	null	null	--	null	null	--	-1.0	-1	quasi-pathet	-1
unambiguously	-1	false	null	null	--	true	false	--	1.9E-4	21055	unambigu	7
overresolutely	-1	false	null	null	--	null	null	--	-1.0	-1	overresolute	-1
overfoolishly	-1	false	null	null	--	null	null	--	-1.0	-1	overfool	-1
nonintrovertedly	-1	false	null	null	--	null	null	--	-1.0	-1	nonintrovert	-1
detersively	-1	false	null	null	--	null	null	--	-1.0	-1	detert	-1
semirealistically	-1	false	null	null	--	null	null	--	-1.0	-1	semirealist	-1
heatedly	-1	false	null	null	--	true	false	--	3.7E-5	49110	heat	7
overcivilly	-1	false	null	null	--	null	null	--	-1.0	-1	overcivil	-1
foamingly	-1	false	null	null	--	null	null	--	-1.0	-1	foam	-1
prelusorily	-1	false	null	null	--	null	null	--	-1.0	-1	preluse	-1
northwest	-1	false	false	true	--	null	null	--	2.5E-4	17965	northw	-1
whithersoever	-1	false	true	false	--	null	null	--	-1.0	-1	whithersoev	-1
exaggeratedly	-1	false	null	null	--	true	false	--	3.7E-5	49103	exaggerate	7
Pindarically	-1	false	null	null	--	null	null	--	-1.0	-1	pindar	-1
flexo	-1	false	null	null	--	null	null	--	-1.0	-1	flexo	-1
emotively	-1	false	null	null	--	true	true	--	-1.0	-1	emote	-1
inerasably	-1	false	null	null	--	null	null	--	-1.0	-1	ineras	-1
unairily	-1	false	null	null	--	null	null	--	-1.0	-1	unair	-1
autocatalytically	-1	false	null	null	--	true	false	--	-1.0	-1	autocatalyt	-1
intemerately	-1	false	null	null	--	null	null	--	-1.0	-1	intemerate	-1
unintendedly	-1	false	null	null	--	true	false	--	-1.0	-1	unintend	-1
huggingly	-1	false	null	null	--	null	null	--	-1.0	-1	hug	-1
sighfully	-1	false	null	null	--	null	null	--	-1.0	-1	sigh	-1
autarkically	-1	false	null	null	--	null	null	--	-1.0	-1	autark	-1
nonfeverously	-1	false	null	null	--	null	null	--	-1.0	-1	nonfeve	-1
lyrically	-1	false	null	null	--	true	true	--	4.3E-5	45620	lyr	7
uncarnivorously	-1	false	null	null	--	null	null	--	-1.0	-1	uncarnivo	-1
discerningly	-1	false	null	null	--	true	true	--	-1.0	-1	discern	-1
sniggeringly	-1	false	null	null	--	null	null	--	-1.0	-1	sniggere	-1
undeviatingly	-1	false	null	null	--	null	null	--	-1.0	-1	undeviat	-1
nonabortively	-1	false	null	null	--	null	null	--	-1.0	-1	nonabort	-1
noncryptically	-1	false	null	null	--	null	null	--	-1.0	-1	noncrypt	-1
anyways	-1	false	null	null	--	true	false	--	2.9E-5	54511	anyway	-1
quasi-eloquently	-1	false	null	null	--	null	null	--	-1.0	-1	quasi-eloqu	-1
terminably	-1	false	null	null	--	null	null	--	-1.0	-1	termin	-1
communicably	-1	false	null	null	--	true	false	--	-1.0	-1	commune	-1
reportedly	2	false	null	null	Viewpoint	true	false	--	0.001532	5455	report	-1
sixfold	-1	false	null	null	--	true	false	--	2.6E-5	57158	sixfold	7
unbigamously	-1	false	null	null	--	null	null	--	-1.0	-1	unbigam	-1
frigidly	-1	false	null	null	--	null	null	--	-1.0	-1	frigid	7
uncalculatingly	-1	false	null	null	--	null	null	--	-1.0	-1	uncalculate	-1
nervelessly	-1	false	null	null	--	null	null	--	-1.0	-1	nerveles	7
nane	-1	false	null	null	--	null	null	--	-1.0	-1	nane	-1
eudemonistically	-1	false	null	null	--	null	null	--	-1.0	-1	eudemonist	-1
nonnationalistically	-1	false	null	null	--	null	null	--	-1.0	-1	nonnationalist	-1
unfantastically	-1	false	null	null	--	null	null	--	-1.0	-1	unfantast	-1
half-tearfully	-1	false	null	null	--	null	null	--	-1.0	-1	half	-1
intransigently	-1	false	null	null	--	null	null	--	-1.0	-1	intransig	-1
gibbously	-1	false	null	null	--	null	null	--	-1.0	-1	gibb	-1
uproariously	-1	false	null	null	--	true	false	--	2.2E-5	61615	uproar	7
undenominational	-1	false	null	null	--	null	null	--	-1.0	-1	undenominational	-1
semisupernaturally	-1	false	null	null	--	null	null	--	-1.0	-1	semisupernatural	-1
unvulgarly	-1	false	null	null	--	null	null	--	-1.0	-1	unvulgar	-1
preaccommodatingly	-1	false	null	null	--	null	null	--	-1.0	-1	preaccommodate	-1
encouragingly	-1	false	null	null	--	true	false	--	1.38E-4	25316	encour	-1
unwillfully	-1	false	null	null	--	null	null	--	-1.0	-1	unwill	-1
prepossessingly	-1	false	null	null	--	null	null	--	-1.0	-1	preposs	-1
nonmatrimonially	-1	false	null	null	--	null	null	--	-1.0	-1	nonmatrimonial	-1
pleasurably	-1	false	null	null	--	null	null	--	2.2E-5	61369	pleasur	7
unindustriously	-1	false	null	null	--	null	null	--	-1.0	-1	unindustr	-1
ava	-1	false	null	null	--	null	null	--	2.4E-5	59107	ava	-1
moronically	-1	false	null	null	--	null	null	--	-1.0	-1	moron	-1
bacterioscopically	-1	false	null	null	--	null	null	--	-1.0	-1	bacterioscop	-1
cymosely	-1	false	null	null	--	null	null	--	-1.0	-1	cymose	-1
chock-a-block	-1	false	null	null	--	null	null	--	-1.0	-1	chock-a-block	-1
beatifically	-1	false	null	null	--	null	null	--	-1.0	-1	beatif	-1
nonstop	-1	false	null	null	--	null	null	--	4.5E-5	44750	nonstop	7
superincumbently	-1	false	null	null	--	null	null	--	-1.0	-1	superincumb	-1
bureaucratically	-1	false	null	null	--	true	false	--	1.4E-5	75602	bureaucrat	7
overtimidly	-1	false	null	null	--	null	null	--	-1.0	-1	overtimid	-1
unctuously	-1	false	null	null	--	null	null	--	1.3E-5	80014	unctu	7
stupidly	1	false	null	null	Manner	null	null	--	1.52E-4	23910	stupid	7
antinationalistically	-1	false	null	null	--	null	null	--	-1.0	-1	antinationalist	-1
quasi-sincerely	-1	false	null	null	--	null	null	--	-1.0	-1	quasi-sincere	-1
scabrously	-1	false	null	null	--	null	null	--	-1.0	-1	scab	-1
parsimoniously	-1	false	null	null	--	true	true	--	-1.0	-1	parsimon	-1
sensitometrically	-1	false	null	null	--	true	false	--	-1.0	-1	sensitometr	-1
foolhardily	-1	false	null	null	--	true	false	--	-1.0	-1	foolhard	-1
exothermally	-1	false	null	null	--	true	false	--	-1.0	-1	exothermal	-1
awa	-1	false	null	null	--	null	null	--	4.1E-5	46785	awa	-1
radically	-1	false	null	null	--	true	true	--	8.19E-4	8389	rad	7
unsuccessfully	-1	false	null	null	--	true	false	--	3.77E-4	13948	unsuccess	7
doggedly	-1	false	null	null	--	true	false	--	1.35E-4	25533	dog	7
thirdly	-1	false	null	null	--	true	false	--	8.36E-4	8268	third	-1
au naturel	-1	false	null	null	--	true	false	--	-1.0	-1	au naturel	-1
omnivorously	-1	false	null	null	--	true	false	--	-1.0	-1	omnivo	-1
overfloridly	-1	false	null	null	--	null	null	--	-1.0	-1	overflorid	-1
semipopularly	-1	false	null	null	--	null	null	--	-1.0	-1	semipopular	-1
bisymmetrically	-1	false	null	null	--	true	false	--	-1.0	-1	bisymmetr	-1
